ACC,PRE,REC,F1,Loss
0.7905544147843943,0.7592752960082135,0.7591390091390092,0.7591880263730038,0.534159678965807
0.7741273100616016,0.7420682531277533,0.7405937683715461,0.7411782331032705,0.5519972406327724
0.7926078028747433,0.759593325765101,0.7609616892024299,0.7601511693129627,0.5420122165232897
0.7864476386036962,0.7650433201825636,0.7557452835230613,0.7594417257626062,0.5363949425518513
