ACC,PRE,REC,F1,Loss
0.8295053003533569,0.7592752960082135,0.7591390091390092,0.7956524696371331,0.4817919077144729
0.8268551236749117,0.7420682531277533,0.7405937683715461,0.7911367788515071,0.4899299128188027
0.8277385159010601,0.759593325765101,0.7609616892024299,0.7919894013321995,0.4837673364414109
0.8224381625441696,0.7650433201825636,0.7557452835230613,0.785676828589,0.4847470720609029
